id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,crop_type,region,season,harvest_date,field_id,yield_tpha
1139,5.36,37.52,16.92,273.99,189.2,4.55,1062.88,2.47,0.69,1.6,1,Barley,West,Autumn,2021-12-31,F0199,5.34
1140,6.98,49.82,34.64,1177.63,114.55,7.14,1265.29,1.02,0.78,1.63,5,Wheat,East,Summer,2021-09-17,F0171,6.21
1141,8.07,19.96,29.21,126.87,104.38,9.42,1815.39,1.87,1.23,1.79,3,Wheat,East,Autumn,2021-02-05,F0329,4.26
1142,8.39,15.24,34.9,294.94,56.06,12.0,1721.68,1.55,1.13,1.21,1,Wheat,North,Spring,2021-07-04,F0106,4.32
1143,5.69,35.89,26.81,642.79,182.63,10.53,1962.4,2.2,1.4,1.5,2,Wheat,North,Summer,2021-10-02,F0335,5.88
1144,5.89,28.93,33.61,915.99,178.08,12.81,1794.88,0.54,0.62,1.66,3,Barley,East,Spring,2021-01-13,F0197,6.03
1145,7.54,24.55,32.91,912.43,245.36,5.88,2526.54,1.3,0.97,1.86,5,Soybean,West,Summer,2021-03-08,F0115,7.17
1146,6.8,20.97,14.4,459.09,181.21,2.65,2365.95,1.62,0.86,1.39,2,Corn,East,Summer,2021-05-22,F0191,6.7
1147,6.68,27.58,25.42,810.26,73.1,10.84,2336.4,2.54,0.63,0.77,1,Rice,North,Summer,2021-03-24,F0302,5.11
1148,6.18,28.67,32.8,214.67,217.6,2.34,2311.19,2.27,0.51,0.67,6,Barley,West,Summer,2021-01-29,F0091,7.55
1149,7.66,37.43,27.33,256.03,206.14,1.44,2003.23,2.0,0.89,0.77,2,Soybean,East,Autumn,2021-06-28,F0301,8.57
1150,5.11,10.39,11.89,370.07,58.84,2.01,2494.21,1.61,1.47,1.49,3,Barley,West,Autumn,2021-05-26,F0356,5.83
1151,7.74,45.18,23.8,1177.69,268.43,5.47,2081.82,1.16,0.98,0.75,4,Wheat,West,Summer,2021-02-03,F0425,8.51
1152,4.68,48.95,16.63,502.98,185.47,13.91,2588.65,1.34,0.54,1.12,3,Soybean,Central,Autumn,2021-10-18,F0174,5.55
1153,5.28,20.58,22.58,1040.2,292.6,11.6,1938.54,1.21,1.34,1.75,5,Barley,North,Spring,2021-11-06,F0228,8.16
1154,5.17,20.25,21.93,135.53,247.21,2.97,1528.87,2.68,0.69,1.88,4,Soybean,West,Autumn,2021-06-18,F0074,6.88
1155,8.3,45.05,24.49,1196.78,61.0,9.61,1588.02,0.96,0.74,0.63,3,Corn,South,Autumn,2021-01-22,F0085,4.52
1156,5.51,34.49,18.57,833.01,286.01,10.3,2856.35,2.73,1.07,1.4,1,Soybean,Central,Autumn,2021-06-30,F0198,7.53
1157,6.24,11.68,17.44,237.58,130.65,9.85,2888.01,0.61,0.8,0.67,6,Corn,East,Summer,2021-04-22,F0126,5.24
1158,6.83,27.78,14.66,237.63,199.63,1.08,1981.08,0.99,0.98,1.47,6,Wheat,West,Spring,2021-01-27,F0135,7.59
1159,8.38,38.37,14.84,1183.61,237.44,10.1,1630.19,2.05,0.42,1.52,1,Wheat,South,Summer,2021-06-15,F0223,6.79
1160,5.02,36.84,23.92,457.76,60.65,9.9,2740.4,1.57,1.17,0.62,3,Barley,North,Spring,2021-01-19,F0065,4.87
1161,7.93,16.91,33.76,392.67,249.24,14.31,1123.94,0.92,0.68,0.94,6,Rice,South,Autumn,2021-04-20,F0013,5.61
1162,8.21,12.26,16.75,832.09,250.36,8.7,2355.4,1.45,0.98,1.18,6,Corn,South,Spring,2021-03-07,F0470,6.86
1163,5.94,33.55,25.86,415.3,223.57,3.18,1563.53,0.98,0.33,1.96,6,Barley,West,Spring,2021-01-26,F0268,6.4
1164,4.78,38.32,25.0,584.05,138.98,3.04,2012.13,0.69,0.28,1.67,4,Corn,South,Summer,2021-12-24,F0125,5.64
1165,8.38,41.71,26.88,1127.9,160.88,13.7,2208.31,0.63,1.3,1.36,2,Soybean,East,Spring,2021-03-27,F0378,6.71
1166,6.49,13.8,10.57,1125.52,210.79,13.23,2829.58,2.57,1.18,1.01,2,Barley,Central,Spring,2021-09-18,F0441,6.6
1167,8.04,33.34,34.09,651.58,87.06,5.02,1820.28,1.13,0.43,1.17,4,Soybean,East,Summer,2021-12-05,F0056,5.43
1168,5.78,23.64,13.68,1095.93,105.41,0.05,1775.33,0.95,1.23,1.88,6,Soybean,East,Spring,2021-08-30,F0372,5.37
1169,7.0,18.02,34.9,1199.86,81.81,9.15,2235.82,2.58,1.09,1.85,6,Rice,Central,Spring,2021-01-05,F0039,5.26
1170,7.14,32.51,24.61,522.59,170.21,5.75,1930.67,1.77,1.44,1.34,5,Soybean,North,Spring,2021-05-10,F0092,6.49
1171,5.72,33.12,23.96,571.08,253.84,14.48,1069.7,2.91,0.34,1.02,1,Barley,Central,Summer,2021-02-26,F0403,7.24
1172,4.58,16.85,34.82,1088.52,74.1,6.27,1910.29,1.13,0.71,1.44,3,Corn,West,Autumn,2021-07-18,F0252,5.12
1173,6.02,14.66,35.0,1163.83,240.58,8.46,1728.65,2.54,0.26,1.01,2,Soybean,Central,Spring,2021-09-30,F0074,6.32
1174,6.3,46.58,32.74,681.37,213.06,14.61,1164.48,0.7,0.23,1.97,6,Soybean,West,Spring,2021-10-29,F0017,5.44
1175,6.3,40.03,34.96,817.76,226.02,9.68,2111.22,2.56,1.16,1.74,5,Corn,Central,Spring,2021-11-07,F0252,6.04
1176,6.57,17.63,24.86,325.38,201.63,6.98,1853.39,1.81,0.95,0.96,3,Corn,Central,Spring,2021-08-22,F0322,7.15
1177,5.07,38.86,34.65,1134.82,203.77,1.62,2997.68,2.79,0.54,1.25,4,Barley,South,Autumn,2021-06-11,F0104,6.68
1178,5.2,20.28,17.29,769.21,198.18,4.76,1206.28,1.14,0.36,1.65,5,Wheat,East,Summer,2021-09-05,F0389,6.6
1179,7.54,13.78,27.75,1035.69,206.56,11.97,2111.48,1.06,1.1,1.34,5,Corn,Central,Spring,2021-02-23,F0458,5.55
1180,6.9,23.33,26.13,732.4,94.29,5.02,2927.26,2.09,1.43,0.56,2,Barley,East,Autumn,2021-08-08,F0265,5.22
1181,8.5,32.4,31.12,203.76,191.54,5.2,1720.21,1.22,0.55,1.11,5,Soybean,West,Autumn,2021-11-03,F0022,6.58
1182,5.11,14.49,25.15,594.02,77.79,9.88,2554.79,2.04,0.92,1.4,6,Wheat,East,Spring,2021-05-05,F0108,4.69
1183,8.08,47.98,28.39,260.04,177.45,4.31,2604.55,2.77,1.38,0.87,5,Wheat,North,Summer,2021-01-29,F0487,6.53
1184,4.89,13.9,21.04,784.01,215.78,0.22,2290.99,2.55,1.29,0.68,1,Wheat,East,Summer,2021-05-30,F0005,7.67
1185,6.27,18.06,25.79,787.56,194.37,4.42,1903.45,2.32,1.11,1.35,3,Rice,North,Summer,2021-09-15,F0186,6.14
1186,5.46,26.74,21.91,350.22,204.18,3.79,2296.34,0.98,0.43,1.61,6,Corn,East,Summer,2021-05-26,F0325,7.28
1187,7.43,25.71,29.53,501.26,222.09,9.12,2958.3,0.85,1.35,1.13,6,Corn,West,Summer,2021-12-13,F0070,6.42
1188,7.01,18.67,30.19,851.28,299.93,5.98,1820.5,1.07,0.38,0.78,3,Corn,North,Autumn,2021-10-28,F0245,7.37
1189,6.07,13.0,14.07,460.31,211.79,5.49,2488.89,2.79,1.21,0.84,4,Barley,West,Autumn,2021-05-13,F0494,6.52
1190,4.72,47.81,22.6,242.54,201.54,5.32,2819.81,2.64,0.77,0.55,2,Rice,South,Summer,2021-02-21,F0040,6.5
1191,7.13,20.93,20.61,1064.74,138.54,8.37,1208.51,1.74,1.01,1.98,5,Soybean,South,Autumn,2021-10-12,F0192,7.33
1192,8.4,36.42,11.76,239.22,196.94,2.94,2533.46,1.91,1.22,1.63,1,Soybean,North,Autumn,2021-10-12,F0181,6.46
1193,4.55,24.0,23.05,816.74,124.23,9.09,2644.68,1.25,1.23,0.57,1,Rice,West,Summer,2021-12-06,F0257,5.53
1194,6.08,11.13,19.68,489.54,69.79,14.74,2632.81,1.17,0.52,1.28,4,Soybean,West,Autumn,2021-12-05,F0252,4.28
1195,7.27,16.59,11.15,302.94,275.15,13.06,1650.46,1.23,0.31,1.29,6,Soybean,Central,Autumn,2021-03-14,F0295,8.28
1196,4.72,44.38,20.67,346.55,168.86,10.24,1002.48,0.88,1.34,0.62,4,Rice,North,Spring,2021-02-15,F0185,4.91
1197,6.88,35.42,34.12,318.39,288.29,5.07,2886.13,0.92,1.16,1.36,2,Wheat,North,Autumn,2021-05-07,F0087,7.17
1198,6.79,14.01,18.73,1186.47,89.54,6.6,2786.84,2.53,1.34,1.23,2,Rice,South,Autumn,2021-07-22,F0454,5.09
1199,5.04,37.58,17.29,855.8,184.1,13.26,2906.4,1.42,0.94,0.63,5,Soybean,Central,Autumn,2021-12-29,F0119,6.07
1200,5.15,33.57,33.47,925.87,174.88,12.15,1470.96,2.89,1.05,0.93,1,Barley,South,Summer,2021-04-14,F0023,6.97
1201,6.58,26.42,29.07,1061.7,192.71,13.61,2871.13,1.69,0.48,1.58,5,Rice,Central,Autumn,2021-10-15,F0367,7.83
1202,6.89,27.29,23.63,542.5,101.4,6.24,1047.0,2.84,1.23,1.66,1,Wheat,West,Summer,2021-01-11,F0243,5.78
1203,7.35,11.53,32.68,866.33,97.61,10.25,1782.84,2.84,0.75,1.91,2,Rice,Central,Autumn,2021-07-02,F0212,5.4
1204,5.61,34.08,22.47,851.56,142.48,10.99,2937.88,2.11,0.25,1.03,2,Rice,Central,Autumn,2021-12-08,F0072,4.91
1205,8.35,19.34,12.33,1011.85,260.91,3.02,1103.74,0.89,0.53,1.73,2,Rice,South,Spring,2021-04-23,F0492,7.45
1206,7.33,21.9,21.13,458.07,64.76,10.23,1638.84,2.04,1.36,1.0,6,Wheat,Central,Autumn,2021-02-01,F0162,4.61
1207,4.9,15.98,33.84,1134.54,292.1,9.07,2566.58,0.68,0.38,1.52,2,Barley,West,Spring,2021-02-24,F0151,6.69
1208,7.79,31.49,26.95,252.46,226.2,10.74,1983.13,1.47,1.25,1.86,5,Wheat,South,Summer,2021-06-21,F0272,5.98
1209,6.65,29.01,21.99,961.19,83.57,10.57,1622.63,0.53,0.56,1.17,3,Corn,North,Spring,2021-12-28,F0450,5.08
1210,8.0,15.6,11.72,368.55,69.45,7.14,1916.03,1.38,0.39,1.74,6,Barley,North,Spring,2021-07-17,F0323,4.43
1211,6.1,47.3,34.04,238.58,118.23,10.88,1500.15,2.04,0.53,1.39,6,Corn,East,Summer,2021-11-11,F0380,5.32
1212,5.4,46.73,23.14,522.09,168.73,12.92,1137.29,2.62,0.74,1.54,5,Corn,East,Autumn,2021-03-07,F0071,6.37
1213,4.59,40.16,32.07,906.08,202.45,3.32,2220.62,2.79,0.62,1.5,3,Corn,Central,Summer,2021-02-23,F0460,7.19
1214,4.78,32.18,14.57,409.93,283.03,10.84,2906.62,0.74,0.96,0.74,6,Wheat,North,Summer,2021-01-09,F0327,7.15
1215,4.55,14.02,17.4,328.12,166.78,13.59,1259.57,2.1,0.88,0.97,1,Rice,East,Spring,2021-11-14,F0091,5.17
1216,7.82,33.02,10.4,501.35,172.88,12.42,1365.2,2.49,0.73,1.24,3,Barley,West,Summer,2021-08-06,F0304,5.87
1217,4.55,42.24,24.53,1106.56,226.62,8.28,1401.37,0.53,0.84,1.31,5,Barley,North,Spring,2021-12-17,F0016,7.02
1218,7.7,47.88,32.72,528.55,184.22,2.93,2442.46,2.69,0.4,1.16,4,Rice,Central,Summer,2021-09-27,F0466,7.31
1219,5.44,24.69,21.45,322.49,148.42,5.23,2416.3,2.76,1.18,0.61,5,Soybean,North,Summer,2021-10-12,F0273,6.5
1220,6.16,13.15,31.78,515.39,263.06,11.48,2992.1,0.51,0.34,0.81,4,Rice,North,Summer,2021-08-02,F0478,7.07
1221,7.66,36.0,34.33,766.98,280.6,6.19,1633.78,1.35,1.06,1.83,1,Wheat,West,Autumn,2021-10-19,F0212,7.32
1222,5.15,32.77,18.18,1119.2,89.36,10.15,2479.72,1.48,0.64,1.15,6,Soybean,South,Spring,2021-05-31,F0178,4.99
1223,5.72,20.58,20.61,1060.5,246.96,8.82,1265.68,1.72,0.26,1.54,3,Wheat,North,Spring,2021-09-09,F0237,7.06
1224,7.0,25.28,12.86,698.11,134.69,12.71,1642.15,0.96,0.38,1.92,3,Corn,South,Summer,2021-04-09,F0278,5.81
1225,6.67,16.69,17.24,406.44,52.7,11.04,2699.05,2.27,0.5,1.85,3,Corn,North,Summer,2021-06-03,F0230,4.14
1226,6.29,42.3,20.94,363.62,223.15,4.0,2985.0,2.94,1.14,1.46,5,Rice,North,Summer,2021-12-07,F0262,6.98
1227,6.91,27.8,13.86,153.78,154.17,13.85,2324.82,0.8,0.8,0.62,6,Rice,Central,Autumn,2021-07-28,F0053,3.92
1228,8.44,47.9,12.74,292.44,242.03,14.06,2025.1,2.37,1.2,0.92,1,Corn,Central,Spring,2021-07-10,F0433,6.74
1229,5.49,13.1,24.3,150.24,281.43,9.66,2198.13,1.31,0.53,1.1,4,Barley,Central,Summer,2021-01-20,F0338,6.88
1230,6.12,17.52,19.29,700.21,251.15,12.44,1523.53,1.42,1.31,1.48,3,Rice,North,Summer,2021-02-04,F0358,6.92
1231,8.16,30.1,27.64,757.6,190.72,5.12,1409.55,0.61,1.22,1.26,2,Rice,East,Spring,2021-04-21,F0239,5.73
1232,8.26,31.43,26.26,1005.53,177.17,8.64,2446.58,2.4,0.37,1.71,2,Wheat,South,Autumn,2021-12-13,F0436,6.7
1233,6.34,45.8,25.24,977.21,241.82,8.37,1924.32,2.6,1.12,0.78,2,Rice,Central,Autumn,2021-03-26,F0111,8.7
1234,5.15,30.46,22.29,782.37,174.22,2.8,2970.5,2.43,1.3,1.14,2,Corn,Central,Autumn,2021-04-08,F0239,7.69
1235,4.77,45.39,28.65,446.37,85.53,8.18,2200.75,1.41,0.93,1.21,1,Wheat,North,Spring,2021-06-27,F0493,4.28
1236,7.81,19.97,29.35,811.62,160.04,6.44,2163.7,2.11,1.07,1.38,5,Rice,East,Summer,2021-10-07,F0029,6.0
1237,7.37,12.97,15.93,928.94,151.85,12.01,1674.57,1.25,1.0,0.72,1,Soybean,East,Summer,2021-04-23,F0008,5.21
1238,6.24,27.87,31.62,1053.32,50.36,14.46,2229.51,1.14,0.48,1.56,2,Wheat,North,Spring,2021-11-15,F0090,4.56
1239,7.63,23.37,21.06,545.89,246.55,4.77,1590.43,0.83,0.67,1.42,1,Corn,North,Spring,2021-10-24,F0264,7.25
1240,6.28,40.91,21.99,882.83,137.58,6.71,1985.74,1.9,1.48,1.61,6,Rice,East,Summer,2021-05-12,F0180,5.83
1241,8.23,17.01,31.29,774.71,72.64,14.47,2549.99,2.34,1.44,1.95,5,Corn,North,Spring,2021-01-27,F0375,3.94
1242,8.44,24.79,18.15,964.92,223.71,1.08,1103.62,2.35,1.44,1.37,2,Rice,North,Spring,2021-07-20,F0257,6.79
1243,6.32,27.94,24.16,1068.69,77.38,13.27,1167.2,0.55,1.01,1.26,6,Barley,East,Summer,2021-10-22,F0321,4.33
1244,8.21,34.13,10.46,1066.08,95.23,2.95,1016.34,2.29,1.4,1.06,4,Wheat,West,Spring,2021-05-02,F0446,5.52
1245,7.29,42.96,13.75,1187.12,224.25,12.27,2906.77,1.25,0.76,1.09,6,Corn,East,Autumn,2021-01-29,F0231,7.67
1246,4.79,32.11,22.08,506.56,166.74,3.28,2175.56,1.56,1.38,1.17,4,Barley,South,Spring,2021-01-01,F0422,6.26
1247,6.53,38.99,20.93,1114.41,109.79,9.78,2994.35,1.64,0.87,0.88,2,Corn,West,Autumn,2021-03-27,F0047,7.1
1248,8.24,36.94,15.11,579.99,124.21,9.68,1691.95,1.77,1.48,1.97,1,Wheat,East,Spring,2021-10-23,F0020,6.71
1249,6.21,30.87,10.24,729.19,72.69,9.8,2783.94,1.94,0.84,0.74,3,Wheat,North,Autumn,2021-01-22,F0265,5.19
1250,4.6,13.29,25.28,808.7,87.51,4.84,1487.2,1.69,0.63,1.41,2,Rice,West,Summer,2021-12-20,F0499,4.75
1251,7.27,17.68,15.88,927.25,277.9,13.43,2055.48,0.54,0.68,0.63,5,Corn,West,Autumn,2021-10-02,F0340,5.86
1252,6.63,11.69,10.83,967.81,58.05,2.17,2129.5,2.38,1.28,0.96,3,Rice,West,Summer,2021-07-22,F0247,5.76
1253,5.36,26.53,18.08,874.69,66.08,2.28,2188.64,2.4,0.8,0.74,3,Corn,East,Spring,2021-12-13,F0246,5.39
1254,8.37,36.48,34.38,1106.16,83.14,1.39,2979.89,1.52,0.76,1.58,5,Soybean,South,Autumn,2021-10-29,F0098,5.48
1255,4.82,17.19,13.58,585.54,275.74,4.23,2145.54,2.62,0.43,1.39,6,Rice,West,Autumn,2021-02-11,F0446,6.33
1256,7.39,16.84,31.56,157.23,274.58,3.62,2388.98,0.81,0.96,1.37,6,Barley,North,Spring,2021-09-19,F0454,7.35
1257,5.0,24.22,12.78,742.07,279.4,7.8,2113.19,2.69,1.3,1.01,3,Corn,South,Summer,2021-12-31,F0194,7.66
1258,5.77,39.84,15.53,947.01,260.73,10.21,1831.47,1.33,0.65,2.0,1,Wheat,Central,Summer,2021-09-09,F0355,8.58
1259,4.69,28.07,27.62,460.08,191.51,5.53,2146.69,0.73,0.31,1.6,5,Corn,West,Spring,2021-05-08,F0324,7.02
1260,7.25,28.29,33.91,1165.9,277.81,9.47,2112.26,2.18,0.63,1.27,2,Corn,East,Spring,2021-01-16,F0215,7.65
1261,6.35,44.01,12.36,1106.01,118.9,2.19,1738.96,1.63,0.95,1.69,2,Wheat,West,Spring,2021-08-19,F0288,6.45
1262,4.83,32.07,17.71,594.96,124.49,8.98,1949.9,2.57,0.39,0.94,5,Barley,West,Spring,2021-04-18,F0487,5.3
1263,7.42,14.52,29.49,512.56,256.28,13.34,1315.63,1.07,0.83,1.72,3,Corn,West,Spring,2021-01-05,F0198,6.99
1264,7.29,45.63,15.9,1149.66,228.42,4.5,1830.48,2.81,1.48,1.23,5,Barley,East,Spring,2021-09-28,F0430,7.77
1265,7.52,19.12,26.8,754.63,112.81,5.24,1699.69,2.38,0.94,0.7,5,Corn,Central,Spring,2021-11-11,F0133,5.05
1266,6.28,11.78,25.56,233.05,133.85,0.03,1023.13,2.53,1.46,1.32,6,Soybean,West,Summer,2021-06-23,F0044,6.64
1267,5.74,37.14,18.08,771.3,55.47,1.77,2501.58,2.25,0.22,1.34,5,Rice,East,Summer,2021-11-02,F0434,4.92
1268,6.91,26.36,23.46,111.81,77.72,2.27,2398.65,1.55,0.29,1.94,2,Soybean,Central,Spring,2021-11-18,F0450,5.04
1269,5.07,24.25,32.44,711.04,55.15,0.22,1993.17,2.06,1.31,1.01,4,Wheat,West,Spring,2021-08-27,F0182,5.48
1270,7.69,40.15,33.61,418.42,104.92,13.89,1706.51,1.19,1.22,1.97,6,Soybean,South,Autumn,2021-03-10,F0191,5.33
1271,7.15,18.6,30.96,328.02,239.69,7.68,2433.22,2.53,1.42,1.04,1,Soybean,South,Spring,2021-10-28,F0255,5.99
1272,5.32,33.43,20.5,900.57,181.35,13.81,2083.39,2.86,1.28,1.12,2,Soybean,West,Summer,2021-11-07,F0248,6.81
1273,7.77,24.5,25.91,471.3,279.96,3.6,2566.45,1.65,0.29,1.12,5,Rice,Central,Summer,2021-02-15,F0400,7.61
1274,6.14,40.89,15.22,1089.54,107.38,4.62,2564.58,1.04,1.17,1.18,1,Corn,North,Summer,2021-01-15,F0494,6.13
1275,6.41,46.32,17.34,1025.5,152.51,2.78,1903.54,0.79,0.34,1.44,6,Wheat,South,Autumn,2021-10-26,F0198,7.73
1276,5.63,24.1,24.73,612.07,186.85,12.49,1362.9,2.76,1.01,1.67,4,Wheat,North,Summer,2021-09-25,F0019,6.14
1277,7.2,29.93,22.6,147.39,281.04,4.75,2845.39,0.88,1.08,0.79,6,Rice,East,Spring,2021-10-18,F0497,8.31
1278,6.06,16.99,14.02,114.0,266.16,12.11,1606.88,2.15,0.89,1.52,5,Barley,West,Autumn,2021-04-19,F0038,5.47
1279,7.98,17.98,29.98,303.66,155.99,11.74,1772.73,1.07,0.47,0.68,4,Corn,West,Summer,2021-04-08,F0041,5.15
1280,6.79,25.84,34.3,1182.22,183.49,14.03,1837.94,2.34,0.54,0.73,1,Barley,West,Summer,2021-09-18,F0465,6.84
1281,6.72,44.69,26.84,204.68,90.25,4.17,2932.65,1.48,0.86,0.78,2,Rice,South,Spring,2021-03-21,F0013,5.85
1282,5.11,14.42,11.45,1013.84,283.66,0.4,2397.99,1.58,0.69,0.6,3,Corn,Central,Autumn,2021-01-28,F0078,8.05
1283,5.28,45.6,14.99,551.31,262.09,10.17,1544.46,1.73,1.18,1.63,2,Rice,East,Summer,2021-01-02,F0129,7.04
1284,7.41,33.07,13.72,1121.4,219.71,11.29,2937.06,1.83,0.73,1.37,1,Barley,West,Spring,2021-12-14,F0052,5.96
1285,8.24,34.78,17.86,259.21,213.63,8.61,1443.55,2.16,1.23,1.48,4,Soybean,Central,Summer,2021-08-11,F0463,7.27
1286,6.76,19.75,17.95,476.51,92.68,7.18,2144.46,0.54,1.01,0.97,2,Corn,North,Spring,2021-02-23,F0350,5.01
1287,6.87,31.92,34.4,115.74,264.02,3.01,1094.61,1.95,1.31,0.89,2,Barley,South,Summer,2021-07-20,F0405,5.66
1288,7.22,45.85,15.1,658.08,75.11,6.46,1122.88,2.84,1.0,1.4,5,Barley,North,Summer,2021-03-06,F0449,5.43
1289,6.4,25.12,24.81,210.35,277.82,0.4,1132.21,0.89,0.87,0.52,4,Soybean,North,Summer,2021-04-01,F0184,6.73
1290,7.16,18.9,18.21,512.84,205.15,13.56,2178.3,1.53,0.85,1.32,5,Barley,Central,Spring,2021-03-01,F0237,7.74
1291,6.69,14.34,10.78,330.92,252.7,4.47,1976.75,0.99,1.15,1.57,6,Corn,East,Summer,2021-05-17,F0266,7.77
1292,7.45,12.91,14.07,1100.15,67.86,6.77,2699.91,2.56,1.22,0.71,2,Wheat,Central,Autumn,2021-07-04,F0173,5.14
1293,5.44,27.61,29.3,831.13,56.95,5.04,2092.76,1.67,0.99,1.06,6,Soybean,West,Autumn,2021-05-30,F0374,4.25
1294,6.32,13.63,20.99,860.07,151.49,11.51,2736.4,2.23,1.13,0.73,3,Corn,West,Spring,2021-12-25,F0238,6.08
1295,8.46,22.39,27.37,971.74,204.97,6.52,1091.22,1.51,1.14,0.82,5,Corn,North,Spring,2021-12-31,F0450,6.34
1296,7.96,18.38,25.77,338.52,205.99,2.03,1520.53,1.67,0.61,1.57,2,Corn,South,Summer,2021-02-21,F0145,6.52
1297,6.05,15.02,30.86,1129.18,86.96,3.0,2997.5,1.57,1.39,0.51,2,Wheat,North,Autumn,2021-09-16,F0030,5.84
1298,8.22,46.93,16.69,151.17,166.16,10.19,2288.32,2.02,1.23,1.62,3,Soybean,North,Spring,2021-11-27,F0466,5.73
1299,8.0,20.83,19.88,377.72,200.46,12.81,1258.99,1.8,0.5,0.59,5,Rice,Central,Summer,2021-06-20,F0087,5.21
1300,5.51,43.91,18.96,343.77,182.69,4.05,2857.84,1.33,1.3,1.92,6,Barley,West,Spring,2021-03-28,F0346,6.48
1301,4.85,28.88,30.27,1078.0,185.71,12.25,2455.32,1.49,0.49,1.87,6,Soybean,East,Autumn,2021-12-02,F0160,5.5
1302,7.76,11.25,22.82,755.0,231.07,7.39,2412.82,1.17,0.39,1.94,4,Soybean,South,Summer,2021-11-06,F0374,7.43
1303,6.94,39.64,25.38,537.6,85.75,4.1,1244.27,1.19,0.88,0.76,1,Rice,East,Autumn,2021-03-18,F0358,5.77
1304,4.82,42.74,26.36,765.94,176.96,3.89,2042.1,2.09,0.49,1.02,6,Rice,West,Summer,2021-09-17,F0428,7.64
1305,5.6,14.4,27.9,644.14,243.68,4.82,2687.59,1.52,1.06,0.72,3,Soybean,North,Summer,2021-09-10,F0279,7.31
1306,5.63,14.18,28.76,289.49,239.38,3.68,1948.9,2.01,1.32,1.42,6,Wheat,South,Summer,2021-11-10,F0004,7.37
1307,7.69,20.23,28.52,263.95,164.7,5.21,1574.82,1.8,0.96,0.8,1,Rice,North,Autumn,2021-06-21,F0299,5.18
1308,5.68,20.33,19.07,605.93,130.79,3.17,1624.02,1.99,1.2,0.76,6,Barley,Central,Summer,2021-03-07,F0357,5.93
1309,4.55,33.13,24.14,182.23,237.46,9.67,2726.07,2.47,0.92,0.55,3,Barley,North,Summer,2021-06-10,F0451,6.72
1310,7.49,45.06,34.82,1168.54,85.34,9.83,1653.02,0.5,1.24,1.09,6,Corn,Central,Spring,2021-04-27,F0297,5.13
1311,5.18,44.58,19.94,779.86,262.17,14.4,2350.62,2.23,1.13,1.16,2,Wheat,South,Summer,2021-06-20,F0250,8.04
1312,4.77,34.69,30.48,122.57,144.17,11.6,2194.41,2.02,0.3,1.78,6,Soybean,East,Autumn,2021-05-07,F0409,5.22
1313,6.02,16.66,26.17,1178.07,81.78,6.61,1908.24,2.85,0.46,0.79,1,Rice,South,Autumn,2021-09-27,F0097,5.31
1314,6.48,35.05,10.11,156.07,287.82,13.61,2141.55,1.3,1.33,1.54,6,Corn,North,Autumn,2021-11-22,F0367,6.35
1315,5.76,29.67,17.83,926.17,253.39,4.25,2313.25,0.53,1.21,1.07,6,Barley,East,Spring,2021-06-28,F0298,7.82
1316,4.54,37.83,16.32,1196.21,252.85,7.36,1951.55,1.73,1.07,1.6,2,Wheat,North,Spring,2021-02-28,F0375,7.99
1317,5.65,24.68,14.29,538.89,127.07,13.74,2078.08,2.4,1.16,1.44,4,Corn,North,Summer,2021-10-08,F0231,5.76
1318,7.9,40.29,26.14,640.8,260.11,2.47,1925.45,2.13,0.62,1.81,3,Barley,Central,Summer,2021-12-01,F0359,7.6
1319,5.12,20.22,30.96,823.58,175.83,8.52,1652.39,1.51,0.72,0.77,4,Rice,Central,Spring,2021-03-26,F0005,6.11
1320,5.88,28.2,23.5,319.61,219.47,2.05,2598.06,1.84,1.16,0.62,5,Soybean,East,Spring,2021-10-17,F0408,7.93
1321,5.9,46.58,17.69,717.53,247.96,2.83,1256.11,1.35,0.43,1.98,3,Barley,South,Summer,2021-06-29,F0237,7.26
1322,6.89,22.99,28.36,174.95,186.72,10.23,2040.11,1.71,1.39,1.6,4,Soybean,Central,Spring,2021-06-09,F0307,6.27
1323,8.13,20.33,30.23,1079.46,257.46,6.99,2565.9,2.85,1.19,1.43,2,Soybean,North,Autumn,2021-11-29,F0319,7.93
1324,5.78,20.32,30.74,784.96,101.4,10.34,1521.52,1.27,0.3,1.11,5,Soybean,North,Spring,2021-01-13,F0234,5.33
1325,7.93,33.5,23.18,107.61,119.88,0.47,2230.11,2.59,1.11,1.57,6,Corn,Central,Spring,2021-11-03,F0140,4.93
1326,6.83,40.51,24.38,474.81,260.41,10.4,1342.54,1.27,0.67,1.47,5,Corn,Central,Spring,2021-08-10,F0466,7.41
1327,4.97,22.17,28.95,691.76,109.13,8.75,2457.98,0.81,0.68,1.77,3,Rice,Central,Summer,2021-06-28,F0286,5.33
1328,4.75,45.1,27.72,810.13,205.89,14.66,1195.08,2.32,0.87,0.62,2,Rice,South,Autumn,2021-08-03,F0192,5.73
1329,5.85,40.83,26.03,372.32,90.02,5.12,1923.06,2.43,1.11,1.91,3,Soybean,West,Summer,2021-07-20,F0174,5.07
1330,8.22,20.98,20.29,445.7,225.12,14.58,2298.38,2.14,1.09,0.65,4,Soybean,West,Summer,2021-11-13,F0092,5.9
