Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","1874000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","ha","852000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","kg/ha","3265.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","t","2782000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2024","2024","ha","965612","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2024","2024","kg/ha","3013.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2024","2024","t","2909844","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","ha","213000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","kg/ha","10239.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","t","2181000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","ha","338009","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","kg/ha","9597","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","t","3243883.13","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","ha","340291","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","kg/ha","11578.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","t","3940119.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","ha","332922","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","kg/ha","11768.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","t","3917850.77","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","ha","410261","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","kg/ha","10431.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","4279648.92","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","421239","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","kg/ha","11045.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","t","4652962.58","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","ha","448055","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","kg/ha","10994.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","t","4926144.35","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","464762","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","kg/ha","11413.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","5304769","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","ha","453889","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","kg/ha","11364.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","t","5158084","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","ha","479679","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","11086.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","t","5317989.29","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2015","2015","ha","78000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2015","2015","kg/ha","205.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2015","2015","t","16000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2016","2016","ha","81000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2016","2016","kg/ha","209.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2016","2016","t","17000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2017","2017","ha","83000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2017","2017","kg/ha","228.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2017","2017","t","19000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2018","2018","ha","89000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2018","2018","kg/ha","224.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2018","2018","t","20000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2019","2019","ha","94000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2019","2019","kg/ha","255.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2019","2019","t","24000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","98000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2020","2020","kg/ha","265.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2020","2020","t","26000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2021","2021","ha","103000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01640","Cocoa beans","2021","2021","kg/ha","262.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01640","Cocoa beans","2021","2021","t","27000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01640","Cocoa beans","2022","2022","ha","106000","A","Official value",""
