Rainfall,Temperature,Humidity,Month,Year,Region
1.3,38.1,45.4,5,2018,Haryana
5.8,33.2,46.8,6,2018,Haryana
17.8,28.4,53.3,7,2018,Haryana
39.7,26.6,54.8,8,2018,Haryana
21.8,23.9,49.8,9,2018,Haryana
0.5,22.9,54.3,10,2018,Haryana
1.7,18.0,58.0,11,2018,Haryana
1.7,13.4,55.2,12,2018,Haryana
0.0,12.3,58.8,1,2019,Haryana
0.8,17.3,58.5,2,2019,Haryana
0.3,28.6,50.5,3,2019,Haryana
0.9,38.5,48.9,4,2019,Haryana
0.2,38.8,47.0,5,2019,Haryana
8.4,32.1,49.5,6,2019,Haryana
26.6,27.9,54.0,7,2019,Haryana
62.4,26.7,54.1,8,2019,Haryana
32.6,24.9,47.0,9,2019,Haryana
0.6,23.5,49.5,10,2019,Haryana
1.8,17.3,57.6,11,2019,Haryana
0.4,13.2,50.2,12,2019,Haryana
1.0,12.2,58.4,1,2020,Haryana
0.4,17.0,56.1,2,2020,Haryana
1.4,29.9,44.6,3,2020,Haryana
0.8,37.2,49.7,4,2020,Haryana
1.0,38.0,43.5,5,2020,Haryana
59.4,34.0,49.4,6,2020,Haryana
10.9,28.6,47.9,7,2020,Haryana
14.7,25.7,53.7,8,2020,Haryana
57.6,24.8,54.0,9,2020,Haryana
0.6,24.4,53.8,10,2020,Haryana
1.2,18.1,51.3,11,2020,Haryana
1.1,13.5,57.5,12,2020,Haryana
2.1,1.8,67.4,1,1997,Himachal Pradesh
0.7,6.6,61.3,2,1997,Himachal Pradesh
0.7,17.7,58.7,3,1997,Himachal Pradesh
0.3,24.0,55.6,4,1997,Himachal Pradesh
5.0,24.9,59.1,5,1997,Himachal Pradesh
24.8,21.7,58.5,6,1997,Himachal Pradesh
25.0,17.1,58.7,7,1997,Himachal Pradesh
53.0,15.4,63.4,8,1997,Himachal Pradesh
29.0,14.2,60.0,9,1997,Himachal Pradesh
3.9,12.7,59.5,10,1997,Himachal Pradesh
4.6,6.6,68.3,11,1997,Himachal Pradesh
4.1,2.4,64.4,12,1997,Himachal Pradesh
5.9,2.4,64.7,1,1998,Himachal Pradesh
5.0,6.6,65.9,2,1998,Himachal Pradesh
4.2,17.2,57.5,3,1998,Himachal Pradesh
4.3,25.0,51.4,4,1998,Himachal Pradesh
5.9,26.2,52.5,5,1998,Himachal Pradesh
31.4,22.9,51.4,6,1998,Himachal Pradesh
88.6,17.7,61.2,7,1998,Himachal Pradesh
41.6,14.9,58.8,8,1998,Himachal Pradesh
9.1,14.3,56.4,9,1998,Himachal Pradesh
0.0,12.1,60.2,10,1998,Himachal Pradesh
12.9,6.7,71.8,11,1998,Himachal Pradesh
4.5,3.2,62.9,12,1998,Himachal Pradesh
5.1,1.4,70.1,1,1999,Himachal Pradesh
2.0,7.1,68.0,2,1999,Himachal Pradesh
1.9,18.7,57.0,3,1999,Himachal Pradesh
3.1,27.3,53.0,4,1999,Himachal Pradesh
1.9,27.4,52.6,5,1999,Himachal Pradesh
65.1,22.4,62.8,6,1999,Himachal Pradesh
56.7,16.2,52.1,7,1999,Himachal Pradesh
100.2,15.7,66.8,8,1999,Himachal Pradesh
11.3,14.5,60.7,9,1999,Himachal Pradesh
2.0,13.3,59.8,10,1999,Himachal Pradesh
6.0,7.8,65.7,11,1999,Himachal Pradesh
1.4,3.8,62.8,12,1999,Himachal Pradesh
1.1,2.0,66.9,1,2000,Himachal Pradesh
1.2,6.3,63.3,2,2000,Himachal Pradesh
7.3,17.0,61.5,3,2000,Himachal Pradesh
3.0,26.4,56.5,4,2000,Himachal Pradesh
18.0,24.0,55.9,5,2000,Himachal Pradesh
81.3,21.2,63.4,6,2000,Himachal Pradesh
88.0,17.0,64.0,7,2000,Himachal Pradesh
83.3,15.6,62.9,8,2000,Himachal Pradesh
39.4,14.1,65.1,9,2000,Himachal Pradesh
4.3,12.3,67.4,10,2000,Himachal Pradesh
8.3,6.5,64.5,11,2000,Himachal Pradesh
1.8,3.9,70.3,12,2000,Himachal Pradesh
0.7,3.1,70.2,1,2001,Himachal Pradesh
8.2,7.9,65.3,2,2001,Himachal Pradesh
4.1,19.1,55.1,3,2001,Himachal Pradesh
5.1,25.7,51.6,4,2001,Himachal Pradesh
2.0,27.5,55.1,5,2001,Himachal Pradesh
9.0,21.9,54.0,6,2001,Himachal Pradesh
76.0,16.2,61.9,7,2001,Himachal Pradesh
35.4,17.2,59.1,8,2001,Himachal Pradesh
58.6,15.8,61.1,9,2001,Himachal Pradesh
16.9,12.3,59.0,10,2001,Himachal Pradesh
5.8,7.5,63.8,11,2001,Himachal Pradesh
4.0,5.5,68.8,12,2001,Himachal Pradesh
7.3,3.9,61.1,1,2002,Himachal Pradesh
2.6,8.0,57.4,2,2002,Himachal Pradesh
4.9,19.1,57.7,3,2002,Himachal Pradesh
2.6,24.6,56.8,4,2002,Himachal Pradesh
7.6,26.0,52.6,5,2002,Himachal Pradesh
41.1,21.3,59.2,6,2002,Himachal Pradesh
38.8,17.7,59.7,7,2002,Himachal Pradesh
15.7,15.8,62.1,8,2002,Himachal Pradesh
85.8,14.6,57.4,9,2002,Himachal Pradesh
3.2,11.8,61.4,10,2002,Himachal Pradesh
4.1,8.5,59.1,11,2002,Himachal Pradesh
2.8,4.1,64.3,12,2002,Himachal Pradesh
10.4,3.4,63.5,1,2003,Himachal Pradesh
3.4,6.8,66.1,2,2003,Himachal Pradesh
2.3,19.2,55.1,3,2003,Himachal Pradesh
2.1,27.0,55.6,4,2003,Himachal Pradesh
3.6,26.8,50.2,5,2003,Himachal Pradesh
21.7,23.3,54.1,6,2003,Himachal Pradesh
67.8,17.3,65.5,7,2003,Himachal Pradesh
77.9,17.3,56.8,8,2003,Himachal Pradesh
34.2,14.5,63.7,9,2003,Himachal Pradesh
5.3,12.6,56.4,10,2003,Himachal Pradesh
3.9,9.3,60.3,11,2003,Himachal Pradesh
6.3,5.3,66.7,12,2003,Himachal Pradesh
5.4,3.6,63.3,1,2004,Himachal Pradesh
2.8,8.4,62.7,2,2004,Himachal Pradesh
9.8,18.0,59.0,3,2004,Himachal Pradesh
13.2,26.7,60.5,4,2004,Himachal Pradesh
6.0,26.2,51.8,5,2004,Himachal Pradesh
10.6,23.3,51.4,6,2004,Himachal Pradesh
122.3,18.4,66.4,7,2004,Himachal Pradesh
63.5,16.2,61.5,8,2004,Himachal Pradesh
7.0,16.2,61.6,9,2004,Himachal Pradesh
1.9,12.9,59.3,10,2004,Himachal Pradesh
1.5,7.7,62.8,11,2004,Himachal Pradesh
2.2,4.0,66.1,12,2004,Himachal Pradesh
5.9,2.8,65.1,1,2005,Himachal Pradesh
3.5,8.4,61.2,2,2005,Himachal Pradesh
6.0,19.2,56.9,3,2005,Himachal Pradesh
1.6,26.5,55.0,4,2005,Himachal Pradesh
2.3,28.0,49.0,5,2005,Himachal Pradesh
26.4,21.9,62.7,6,2005,Himachal Pradesh
71.8,16.9,60.6,7,2005,Himachal Pradesh
104.7,17.2,63.2,8,2005,Himachal Pradesh
27.6,15.4,56.2,9,2005,Himachal Pradesh
11.7,13.5,59.7,10,2005,Himachal Pradesh
2.1,9.5,73.0,11,2005,Himachal Pradesh
3.6,5.5,62.1,12,2005,Himachal Pradesh
2.6,3.6,68.4,1,2006,Himachal Pradesh
4.1,9.0,64.0,2,2006,Himachal Pradesh
9.4,18.9,63.7,3,2006,Himachal Pradesh
3.4,26.7,55.4,4,2006,Himachal Pradesh
4.6,26.9,59.6,5,2006,Himachal Pradesh
21.4,21.1,55.7,6,2006,Himachal Pradesh
43.4,15.9,62.6,7,2006,Himachal Pradesh
50.5,14.8,64.9,8,2006,Himachal Pradesh
63.5,14.2,66.8,9,2006,Himachal Pradesh
7.5,14.6,62.8,10,2006,Himachal Pradesh
7.0,7.0,60.1,11,2006,Himachal Pradesh
4.7,4.4,65.4,12,2006,Himachal Pradesh
2.8,3.5,65.8,1,2007,Himachal Pradesh
5.2,7.0,66.2,2,2007,Himachal Pradesh
2.1,18.9,57.5,3,2007,Himachal Pradesh
4.9,26.3,59.4,4,2007,Himachal Pradesh
6.1,27.3,58.1,5,2007,Himachal Pradesh
38.3,23.1,62.3,6,2007,Himachal Pradesh
50.5,18.4,63.2,7,2007,Himachal Pradesh
60.7,17.0,60.6,8,2007,Himachal Pradesh
29.4,15.2,58.3,9,2007,Himachal Pradesh
0.3,13.2,60.5,10,2007,Himachal Pradesh
4.4,9.6,61.9,11,2007,Himachal Pradesh
0.4,3.8,58.8,12,2007,Himachal Pradesh
2.4,4.8,64.6,1,2008,Himachal Pradesh
0.8,6.8,62.4,2,2008,Himachal Pradesh
3.7,19.1,64.7,3,2008,Himachal Pradesh
1.1,27.4,53.7,4,2008,Himachal Pradesh
2.7,27.2,53.4,5,2008,Himachal Pradesh
20.0,23.0,55.5,6,2008,Himachal Pradesh
85.6,18.9,62.0,7,2008,Himachal Pradesh
29.2,16.3,56.9,8,2008,Himachal Pradesh
23.7,15.3,59.1,9,2008,Himachal Pradesh
2.5,14.4,62.5,10,2008,Himachal Pradesh
0.6,8.2,68.2,11,2008,Himachal Pradesh
3.0,5.3,65.9,12,2008,Himachal Pradesh
15.1,2.7,69.1,1,2009,Himachal Pradesh
3.5,8.1,56.2,2,2009,Himachal Pradesh
24.5,17.6,59.6,3,2009,Himachal Pradesh
2.3,24.9,48.6,4,2009,Himachal Pradesh
2.0,26.6,54.8,5,2009,Himachal Pradesh
57.0,22.1,61.1,6,2009,Himachal Pradesh
87.8,17.5,63.8,7,2009,Himachal Pradesh
156.2,17.2,66.1,8,2009,Himachal Pradesh
50.8,13.3,62.3,9,2009,Himachal Pradesh
9.7,12.2,57.7,10,2009,Himachal Pradesh
13.4,8.7,63.6,11,2009,Himachal Pradesh
3.4,2.9,62.6,12,2009,Himachal Pradesh
2.0,2.7,62.9,1,2010,Himachal Pradesh
2.9,7.5,67.2,2,2010,Himachal Pradesh
6.1,18.4,59.1,3,2010,Himachal Pradesh
0.5,25.9,58.3,4,2010,Himachal Pradesh
3.2,27.2,55.0,5,2010,Himachal Pradesh
100.8,22.1,60.4,6,2010,Himachal Pradesh
37.1,17.6,60.6,7,2010,Himachal Pradesh
127.6,17.6,63.2,8,2010,Himachal Pradesh
26.1,15.1,57.7,9,2010,Himachal Pradesh
1.3,11.8,63.1,10,2010,Himachal Pradesh
3.2,6.0,65.8,11,2010,Himachal Pradesh
1.1,3.5,66.2,12,2010,Himachal Pradesh
2.6,1.6,64.3,1,2011,Himachal Pradesh
2.4,7.7,61.7,2,2011,Himachal Pradesh
8.2,19.4,50.4,3,2011,Himachal Pradesh
4.2,25.0,53.5,4,2011,Himachal Pradesh
3.0,26.2,51.1,5,2011,Himachal Pradesh
9.0,21.8,65.9,6,2011,Himachal Pradesh
32.3,16.8,59.5,7,2011,Himachal Pradesh
34.3,14.8,64.8,8,2011,Himachal Pradesh
175.5,13.7,67.8,9,2011,Himachal Pradesh
3.3,12.5,62.8,10,2011,Himachal Pradesh
6.1,7.6,64.4,11,2011,Himachal Pradesh
2.3,5.4,59.8,12,2011,Himachal Pradesh
7.9,2.4,71.5,1,2012,Himachal Pradesh
12.3,8.3,63.5,2,2012,Himachal Pradesh
6.3,19.2,56.8,3,2012,Himachal Pradesh
3.6,24.8,53.4,4,2012,Himachal Pradesh
10.4,27.6,51.4,5,2012,Himachal Pradesh
29.3,23.5,58.8,6,2012,Himachal Pradesh
162.0,17.1,69.8,7,2012,Himachal Pradesh
19.2,17.8,56.7,8,2012,Himachal Pradesh
19.4,16.5,59.4,9,2012,Himachal Pradesh
7.1,13.0,59.4,10,2012,Himachal Pradesh
8.2,7.2,61.0,11,2012,Himachal Pradesh
3.4,4.7,69.0,12,2012,Himachal Pradesh
4.5,2.8,65.6,1,2013,Himachal Pradesh
0.6,7.1,68.0,2,2013,Himachal Pradesh
5.4,19.0,55.1,3,2013,Himachal Pradesh
5.1,25.5,55.1,4,2013,Himachal Pradesh
6.3,27.0,51.8,5,2013,Himachal Pradesh
62.5,21.6,58.8,6,2013,Himachal Pradesh
34.1,18.4,64.5,7,2013,Himachal Pradesh
36.7,16.5,60.0,8,2013,Himachal Pradesh
52.6,15.5,64.1,9,2013,Himachal Pradesh
3.8,12.4,59.1,10,2013,Himachal Pradesh
8.9,7.8,68.4,11,2013,Himachal Pradesh
5.1,4.1,65.5,12,2013,Himachal Pradesh
4.3,3.7,59.6,1,2014,Himachal Pradesh
6.1,7.6,61.5,2,2014,Himachal Pradesh
9.0,16.8,60.3,3,2014,Himachal Pradesh
4.0,27.3,48.2,4,2014,Himachal Pradesh
5.0,28.1,54.9,5,2014,Himachal Pradesh
5.7,22.0,55.8,6,2014,Himachal Pradesh
95.5,17.7,61.9,7,2014,Himachal Pradesh
101.0,16.3,63.3,8,2014,Himachal Pradesh
17.4,14.7,59.3,9,2014,Himachal Pradesh
4.6,13.5,57.4,10,2014,Himachal Pradesh
1.7,8.1,61.4,11,2014,Himachal Pradesh
17.0,4.0,68.2,12,2014,Himachal Pradesh
0.8,4.0,68.3,1,2015,Himachal Pradesh
10.7,8.2,61.3,2,2015,Himachal Pradesh
2.7,18.4,58.3,3,2015,Himachal Pradesh
5.2,26.1,54.8,4,2015,Himachal Pradesh
6.9,29.1,52.8,5,2015,Himachal Pradesh
50.7,24.7,57.0,6,2015,Himachal Pradesh
113.3,17.9,61.5,7,2015,Himachal Pradesh
63.0,17.9,65.3,8,2015,Himachal Pradesh
59.7,16.8,62.6,9,2015,Himachal Pradesh
5.2,13.6,59.1,10,2015,Himachal Pradesh
9.8,9.5,60.5,11,2015,Himachal Pradesh
6.0,5.0,63.1,12,2015,Himachal Pradesh
8.6,3.3,63.8,1,2016,Himachal Pradesh
2.1,7.3,61.0,2,2016,Himachal Pradesh
6.3,18.7,56.6,3,2016,Himachal Pradesh
8.8,25.7,58.9,4,2016,Himachal Pradesh
8.2,27.4,57.7,5,2016,Himachal Pradesh
32.0,21.5,60.6,6,2016,Himachal Pradesh
178.0,16.2,70.7,7,2016,Himachal Pradesh
90.4,15.8,62.2,8,2016,Himachal Pradesh
32.5,15.4,59.9,9,2016,Himachal Pradesh
13.4,12.4,59.4,10,2016,Himachal Pradesh
7.2,7.0,71.4,11,2016,Himachal Pradesh
6.8,3.2,69.2,12,2016,Himachal Pradesh
2.5,3.1,70.2,1,2017,Himachal Pradesh
7.9,9.1,64.4,2,2017,Himachal Pradesh
3.0,21.1,56.0,3,2017,Himachal Pradesh
1.2,26.4,57.7,4,2017,Himachal Pradesh
7.0,27.9,46.0,5,2017,Himachal Pradesh
97.3,22.7,63.0,6,2017,Himachal Pradesh
55.5,18.4,61.0,7,2017,Himachal Pradesh
23.6,17.5,62.7,8,2017,Himachal Pradesh
25.0,15.8,58.6,9,2017,Himachal Pradesh
1.7,14.7,58.1,10,2017,Himachal Pradesh
3.7,9.2,65.4,11,2017,Himachal Pradesh
4.7,5.1,62.3,12,2017,Himachal Pradesh
22.7,2.4,71.8,1,2018,Himachal Pradesh
6.3,7.5,65.6,2,2018,Himachal Pradesh
4.2,18.6,56.8,3,2018,Himachal Pradesh
13.4,26.4,53.9,4,2018,Himachal Pradesh
4.1,26.4,55.0,5,2018,Himachal Pradesh
12.3,21.6,58.2,6,2018,Himachal Pradesh
52.5,16.9,65.6,7,2018,Himachal Pradesh
215.6,16.6,70.2,8,2018,Himachal Pradesh
57.7,16.4,63.3,9,2018,Himachal Pradesh
4.2,12.1,63.0,10,2018,Himachal Pradesh
6.1,8.0,64.5,11,2018,Himachal Pradesh
9.6,4.3,66.2,12,2018,Himachal Pradesh
4.9,1.8,64.7,1,2019,Himachal Pradesh
5.1,8.7,59.1,2,2019,Himachal Pradesh
4.3,17.0,62.7,3,2019,Himachal Pradesh
7.3,26.4,54.2,4,2019,Himachal Pradesh
3.8,26.8,58.2,5,2019,Himachal Pradesh
41.4,22.8,59.6,6,2019,Himachal Pradesh
33.9,17.7,52.9,7,2019,Himachal Pradesh
39.5,15.4,64.2,8,2019,Himachal Pradesh
63.4,15.5,58.7,9,2019,Himachal Pradesh
8.7,12.3,58.6,10,2019,Himachal Pradesh
5.6,5.7,66.1,11,2019,Himachal Pradesh
3.0,3.7,69.0,12,2019,Himachal Pradesh
2.1,3.6,65.3,1,2020,Himachal Pradesh
7.0,9.0,61.2,2,2020,Himachal Pradesh
3.5,19.7,59.4,3,2020,Himachal Pradesh
3.5,25.5,56.1,4,2020,Himachal Pradesh
3.4,27.6,54.4,5,2020,Himachal Pradesh
28.9,22.9,57.1,6,2020,Himachal Pradesh
40.6,18.0,61.6,7,2020,Himachal Pradesh
110.0,15.8,68.2,8,2020,Himachal Pradesh
20.3,15.3,61.3,9,2020,Himachal Pradesh
7.5,12.2,63.8,10,2020,Himachal Pradesh
5.5,8.2,62.4,11,2020,Himachal Pradesh
3.4,6.1,63.9,12,2020,Himachal Pradesh
14.6,-1.3,61.0,1,1997,Jammu and Kashmir
5.9,4.7,53.9,2,1997,Jammu and Kashmir
4.4,17.0,51.2,3,1997,Jammu and Kashmir
2.9,25.9,46.7,4,1997,Jammu and Kashmir
2.9,26.2,51.5,5,1997,Jammu and Kashmir
27.5,21.3,47.3,6,1997,Jammu and Kashmir
61.4,15.6,56.2,7,1997,Jammu and Kashmir
58.1,13.2,62.2,8,1997,Jammu and Kashmir
21.5,12.4,49.1,9,1997,Jammu and Kashmir
2.5,10.6,57.4,10,1997,Jammu and Kashmir
6.8,4.1,56.3,11,1997,Jammu and Kashmir
2.3,0.9,57.7,12,1997,Jammu and Kashmir
7.2,-1.0,59.9,1,1998,Jammu and Kashmir
0.8,4.4,63.1,2,1998,Jammu and Kashmir
3.5,17.9,57.6,3,1998,Jammu and Kashmir
4.7,25.3,46.4,4,1998,Jammu and Kashmir
6.4,25.6,49.2,5,1998,Jammu and Kashmir
54.2,20.9,47.6,6,1998,Jammu and Kashmir
39.8,15.6,52.1,7,1998,Jammu and Kashmir
14.8,14.2,52.9,8,1998,Jammu and Kashmir
20.5,12.5,57.7,9,1998,Jammu and Kashmir
1.7,9.9,60.4,10,1998,Jammu and Kashmir
12.0,4.8,56.7,11,1998,Jammu and Kashmir
13.1,-0.5,60.6,12,1998,Jammu and Kashmir
4.6,-0.9,56.8,1,1999,Jammu and Kashmir
5.3,3.6,54.0,2,1999,Jammu and Kashmir
6.9,16.4,51.5,3,1999,Jammu and Kashmir
6.9,25.3,50.4,4,1999,Jammu and Kashmir
6.7,26.4,48.3,5,1999,Jammu and Kashmir
22.8,21.4,54.7,6,1999,Jammu and Kashmir
17.7,17.5,54.8,7,1999,Jammu and Kashmir
24.2,13.6,53.8,8,1999,Jammu and Kashmir
3.5,12.9,56.6,9,1999,Jammu and Kashmir
0.5,11.4,53.6,10,1999,Jammu and Kashmir
6.1,6.9,59.3,11,1999,Jammu and Kashmir
2.2,1.1,60.3,12,1999,Jammu and Kashmir
5.0,0.1,64.4,1,2000,Jammu and Kashmir
2.8,6.1,61.4,2,2000,Jammu and Kashmir
15.5,17.5,54.9,3,2000,Jammu and Kashmir
17.7,26.7,51.5,4,2000,Jammu and Kashmir
2.8,28.0,45.2,5,2000,Jammu and Kashmir
68.7,21.8,54.2,6,2000,Jammu and Kashmir
32.7,15.9,55.1,7,2000,Jammu and Kashmir
7.7,14.3,53.8,8,2000,Jammu and Kashmir
25.5,13.2,58.1,9,2000,Jammu and Kashmir
4.6,10.2,57.8,10,2000,Jammu and Kashmir
3.7,5.0,59.5,11,2000,Jammu and Kashmir
7.2,0.8,58.6,12,2000,Jammu and Kashmir
4.2,-1.7,61.8,1,2001,Jammu and Kashmir
3.3,4.5,57.1,2,2001,Jammu and Kashmir
3.5,16.2,56.9,3,2001,Jammu and Kashmir
5.7,24.5,45.7,4,2001,Jammu and Kashmir
2.8,27.8,50.9,5,2001,Jammu and Kashmir
5.9,21.4,55.8,6,2001,Jammu and Kashmir
21.3,16.8,56.3,7,2001,Jammu and Kashmir
48.2,14.7,58.5,8,2001,Jammu and Kashmir
25.7,13.7,59.5,9,2001,Jammu and Kashmir
3.4,9.9,55.0,10,2001,Jammu and Kashmir
7.2,3.6,59.0,11,2001,Jammu and Kashmir
11.5,0.1,61.1,12,2001,Jammu and Kashmir
0.8,-1.7,64.5,1,2002,Jammu and Kashmir
2.1,4.7,53.5,2,2002,Jammu and Kashmir
3.8,17.4,50.9,3,2002,Jammu and Kashmir
3.3,24.5,51.3,4,2002,Jammu and Kashmir
4.3,27.9,45.8,5,2002,Jammu and Kashmir
20.4,21.6,48.9,6,2002,Jammu and Kashmir
13.5,17.4,51.3,7,2002,Jammu and Kashmir
7.5,14.9,47.9,8,2002,Jammu and Kashmir
10.0,13.3,55.1,9,2002,Jammu and Kashmir
1.7,11.3,54.1,10,2002,Jammu and Kashmir
12.2,5.1,57.5,11,2002,Jammu and Kashmir
5.3,-0.6,57.0,12,2002,Jammu and Kashmir
20.6,-1.2,64.9,1,2003,Jammu and Kashmir
9.9,6.3,56.0,2,2003,Jammu and Kashmir
14.0,18.3,50.1,3,2003,Jammu and Kashmir
3.1,25.3,48.4,4,2003,Jammu and Kashmir
3.6,26.9,49.4,5,2003,Jammu and Kashmir
65.6,22.3,52.3,6,2003,Jammu and Kashmir
76.6,16.1,57.9,7,2003,Jammu and Kashmir
87.6,15.6,56.7,8,2003,Jammu and Kashmir
29.3,13.0,54.9,9,2003,Jammu and Kashmir
7.5,9.5,60.5,10,2003,Jammu and Kashmir
4.3,4.1,58.5,11,2003,Jammu and Kashmir
22.9,1.1,59.6,12,2003,Jammu and Kashmir
1.3,-1.5,63.3,1,2004,Jammu and Kashmir
6.2,5.0,60.7,2,2004,Jammu and Kashmir
7.0,17.8,53.5,3,2004,Jammu and Kashmir
1.2,25.3,49.6,4,2004,Jammu and Kashmir
2.7,27.5,49.5,5,2004,Jammu and Kashmir
34.5,22.3,53.8,6,2004,Jammu and Kashmir
85.9,16.7,59.3,7,2004,Jammu and Kashmir
68.1,14.3,55.6,8,2004,Jammu and Kashmir
24.8,12.6,51.1,9,2004,Jammu and Kashmir
2.7,9.2,55.3,10,2004,Jammu and Kashmir
3.7,3.6,61.3,11,2004,Jammu and Kashmir
4.3,0.7,64.6,12,2004,Jammu and Kashmir
17.4,-0.4,58.1,1,2005,Jammu and Kashmir
8.0,7.0,58.9,2,2005,Jammu and Kashmir
3.9,17.7,55.5,3,2005,Jammu and Kashmir
20.7,26.4,48.1,4,2005,Jammu and Kashmir
6.6,27.9,49.4,5,2005,Jammu and Kashmir
77.1,22.4,48.4,6,2005,Jammu and Kashmir
13.7,17.0,55.5,7,2005,Jammu and Kashmir
18.1,14.3,56.5,8,2005,Jammu and Kashmir
19.2,14.1,55.6,9,2005,Jammu and Kashmir
3.1,12.4,66.7,10,2005,Jammu and Kashmir
0.7,5.4,57.7,11,2005,Jammu and Kashmir
3.7,2.0,64.5,12,2005,Jammu and Kashmir
3.8,-0.2,59.2,1,2006,Jammu and Kashmir
6.1,4.6,61.8,2,2006,Jammu and Kashmir
1.1,17.5,50.0,3,2006,Jammu and Kashmir
8.9,26.8,46.7,4,2006,Jammu and Kashmir
2.0,26.3,45.3,5,2006,Jammu and Kashmir
1.2,21.3,49.4,6,2006,Jammu and Kashmir
62.0,15.8,56.2,7,2006,Jammu and Kashmir
16.1,14.9,52.4,8,2006,Jammu and Kashmir
36.4,13.2,57.2,9,2006,Jammu and Kashmir
8.7,9.9,57.7,10,2006,Jammu and Kashmir
10.1,4.7,56.3,11,2006,Jammu and Kashmir
5.8,1.0,66.8,12,2006,Jammu and Kashmir
3.6,-2.5,58.9,1,2007,Jammu and Kashmir
6.6,3.8,57.4,2,2007,Jammu and Kashmir
0.7,16.4,49.4,3,2007,Jammu and Kashmir
6.5,24.9,55.7,4,2007,Jammu and Kashmir
6.1,26.2,45.4,5,2007,Jammu and Kashmir
30.3,21.3,49.9,6,2007,Jammu and Kashmir
14.2,15.0,53.3,7,2007,Jammu and Kashmir
13.3,14.2,51.9,8,2007,Jammu and Kashmir
7.8,12.8,53.7,9,2007,Jammu and Kashmir
1.4,9.2,54.4,10,2007,Jammu and Kashmir
3.5,5.2,66.1,11,2007,Jammu and Kashmir
2.2,-1.3,62.4,12,2007,Jammu and Kashmir
6.1,-1.7,63.1,1,2008,Jammu and Kashmir
1.7,4.6,61.2,2,2008,Jammu and Kashmir
8.1,18.4,54.0,3,2008,Jammu and Kashmir
8.3,25.2,48.1,4,2008,Jammu and Kashmir
3.0,27.1,46.2,5,2008,Jammu and Kashmir
15.2,21.1,53.0,6,2008,Jammu and Kashmir
47.8,15.4,48.1,7,2008,Jammu and Kashmir
8.7,13.5,55.5,8,2008,Jammu and Kashmir
7.4,12.8,52.6,9,2008,Jammu and Kashmir
9.4,9.7,55.2,10,2008,Jammu and Kashmir
12.4,5.3,61.2,11,2008,Jammu and Kashmir
0.5,-0.1,61.3,12,2008,Jammu and Kashmir
2.4,-1.5,60.9,1,2009,Jammu and Kashmir
7.5,3.5,56.6,2,2009,Jammu and Kashmir
2.9,18.6,49.5,3,2009,Jammu and Kashmir
2.6,25.6,51.5,4,2009,Jammu and Kashmir
5.4,27.5,47.1,5,2009,Jammu and Kashmir
10.4,21.3,50.9,6,2009,Jammu and Kashmir
45.0,16.3,54.4,7,2009,Jammu and Kashmir
53.0,14.1,52.8,8,2009,Jammu and Kashmir
31.0,12.1,61.7,9,2009,Jammu and Kashmir
2.0,8.0,59.4,10,2009,Jammu and Kashmir
2.6,5.1,57.9,11,2009,Jammu and Kashmir
8.6,0.3,59.1,12,2009,Jammu and Kashmir
7.3,0.3,59.6,1,2010,Jammu and Kashmir
2.7,6.0,58.2,2,2010,Jammu and Kashmir
1.9,19.9,46.5,3,2010,Jammu and Kashmir
4.7,28.0,46.8,4,2010,Jammu and Kashmir
7.0,28.1,47.3,5,2010,Jammu and Kashmir
23.0,21.9,53.7,6,2010,Jammu and Kashmir
40.5,15.8,59.6,7,2010,Jammu and Kashmir
21.8,15.3,57.7,8,2010,Jammu and Kashmir
3.0,14.7,58.7,9,2010,Jammu and Kashmir
1.4,11.5,58.7,10,2010,Jammu and Kashmir
4.2,5.9,54.1,11,2010,Jammu and Kashmir
4.5,2.1,57.1,12,2010,Jammu and Kashmir
1.0,-1.7,56.0,1,2011,Jammu and Kashmir
0.9,5.3,62.4,2,2011,Jammu and Kashmir
11.3,15.4,56.0,3,2011,Jammu and Kashmir
3.8,26.2,49.8,4,2011,Jammu and Kashmir
3.0,25.8,49.5,5,2011,Jammu and Kashmir
6.9,19.3,46.2,6,2011,Jammu and Kashmir
41.3,14.7,56.0,7,2011,Jammu and Kashmir
18.8,13.7,56.7,8,2011,Jammu and Kashmir
3.3,11.2,58.0,9,2011,Jammu and Kashmir
4.0,8.7,59.4,10,2011,Jammu and Kashmir
4.3,2.5,62.5,11,2011,Jammu and Kashmir
6.4,-0.6,60.5,12,2011,Jammu and Kashmir
1.8,-0.9,60.5,1,2012,Jammu and Kashmir
5.9,4.7,58.6,2,2012,Jammu and Kashmir
4.8,17.7,54.2,3,2012,Jammu and Kashmir
5.6,26.7,46.9,4,2012,Jammu and Kashmir
7.4,26.1,49.3,5,2012,Jammu and Kashmir
26.9,20.8,48.8,6,2012,Jammu and Kashmir
15.0,15.7,53.6,7,2012,Jammu and Kashmir
46.9,13.6,59.6,8,2012,Jammu and Kashmir
10.7,12.8,57.5,9,2012,Jammu and Kashmir
1.5,9.0,59.1,10,2012,Jammu and Kashmir
5.8,4.8,58.8,11,2012,Jammu and Kashmir
4.7,-1.2,60.9,12,2012,Jammu and Kashmir
4.6,-2.5,60.6,1,2013,Jammu and Kashmir
6.2,5.7,58.8,2,2013,Jammu and Kashmir
16.5,18.5,54.3,3,2013,Jammu and Kashmir
